l=26 s=1;;;;l=24 s=1;;;;l=22 s=1;;;;l=20 s=1;;;;l=18 s=1;;;;l=26 s=1.5;;;;l=24 s=1.5;;;;l=22 s=1.5;;;;l=20 s=1.5;;;;l=18 s=1.5;;;;l=26 s=2;;;;l=24 s=2;;;;l=22 s=2;;;;l=20 s=2;;;;l=18 s=2;
9,248;-27,62775;;;9,248;-1,470006;;;9,248;-15,59081;;;9,248;-27,03759;;;9,248;-21,78518;;;9,248;-22,23324;;;9,248;-8,269971;;;9,248;-11,96087;;;9,248;-28,25037;;;9,248;-28,25037;;;9,248;-16,64479;;;9,248;-16,64479;;;9,248;-9,05765;;;9,248;-9,05765;;;9,248;-22,85771
9,252;-27,75763;;;9,252;-1,54101;;;9,252;-15,48201;;;9,252;-27,08305;;;9,252;-21,77925;;;9,252;-22,09977;;;9,252;-8,559381;;;9,252;-11,84987;;;9,252;-28,1166;;;9,252;-28,1166;;;9,252;-16,67711;;;9,252;-16,67711;;;9,252;-8,916493;;;9,252;-8,916493;;;9,252;-22,56646
9,255999;-27,93188;;;9,255999;-1,621087;;;9,255999;-15,37188;;;9,255999;-27,12404;;;9,255999;-21,77485;;;9,255999;-21,97309;;;9,255999;-8,851097;;;9,255999;-11,73781;;;9,255999;-27,98974;;;9,255999;-27,98974;;;9,255999;-16,71276;;;9,255999;-16,71276;;;9,255999;-8,772487;;;9,255999;-8,772487;;;9,255999;-22,28546
9,26;-28,14337;;;9,26;-1,710245;;;9,26;-15,26115;;;9,26;-27,1594;;;9,26;-21,77209;;;9,26;-21,85428;;;9,26;-9,144463;;;9,26;-11,62515;;;9,26;-27,87002;;;9,26;-27,87002;;;9,26;-16,75176;;;9,26;-16,75176;;;9,26;-8,625958;;;9,26;-8,625958;;;9,26;-22,01464
9,264;-28,3827;;;9,264;-1,808498;;;9,264;-15,1505;;;9,264;-27,188;;;9,264;-21,7711;;;9,264;-21,7442;;;9,264;-9,438763;;;9,264;-11,5123;;;9,264;-27,75762;;;9,264;-27,75762;;;9,264;-16,79413;;;9,264;-16,79413;;;9,264;-8,477242;;;9,264;-8,477242;;;9,264;-21,75388
9,268;-28,6376;;;9,268;-1,915858;;;9,268;-15,04059;;;9,268;-27,20879;;;9,268;-21,77195;;;9,268;-21,64354;;;9,268;-9,733228;;;9,268;-11,39968;;;9,268;-27,65267;;;9,268;-27,65267;;;9,268;-16,83984;;;9,268;-16,83984;;;9,268;-8,326658;;;9,268;-8,326658;;;9,268;-21,50306
9,272001;-28,89269;;;9,272001;-2,032334;;;9,272001;-14,93202;;;9,272001;-27,22084;;;9,272001;-21,77474;;;9,272001;-21,55284;;;9,272001;-10,02703;;;9,272001;-11,28767;;;9,272001;-27,55526;;;9,272001;-27,55526;;;9,272001;-16,88889;;;9,272001;-16,88889;;;9,272001;-8,17453;;;9,272001;-8,17453;;;9,272001;-21,26201
9,276;-29,12958;;;9,276;-2,157938;;;9,276;-14,82537;;;9,276;-27,22335;;;9,276;-21,7795;;;9,276;-21,47248;;;9,276;-10,31929;;;9,276;-11,17666;;;9,276;-27,46544;;;9,276;-27,46544;;;9,276;-16,94123;;;9,276;-16,94123;;;9,276;-8,021161;;;9,276;-8,021161;;;9,276;-21,03056
9,28;-29,32794;;;9,28;-2,292676;;;9,28;-14,72116;;;9,28;-27,2157;;;9,28;-21,78629;;;9,28;-21,4027;;;9,28;-10,6091;;;9,28;-11,06698;;;9,28;-27,38324;;;9,28;-27,38324;;;9,28;-16,99682;;;9,28;-16,99682;;;9,28;-7,866854;;;9,28;-7,866854;;;9,28;-20,8085
9,284;-29,46764;;;9,284;-2,436557;;;9,284;-14,61985;;;9,284;-27,19746;;;9,284;-21,79513;;;9,284;-21,34364;;;9,284;-10,89551;;;9,284;-10,95894;;;9,284;-27,30863;;;9,284;-27,30863;;;9,284;-17,05558;;;9,284;-17,05558;;;9,284;-7,711894;;;9,284;-7,711894;;;9,284;-20,59561
9,287999;-29,53193;;;9,287999;-2,589581;;;9,287999;-14,52186;;;9,287999;-27,1684;;;9,287999;-21,80603;;;9,287999;-21,29531;;;9,287999;-11,17758;;;9,287999;-10,85284;;;9,287999;-27,24158;;;9,287999;-27,24158;;;9,287999;-17,11743;;;9,287999;-17,11743;;;9,287999;-7,556556;;;9,287999;-7,556556;;;9,287999;-20,39165
9,292;-29,51087;;;9,292;-2,751749;;;9,292;-14,42755;;;9,292;-27,12853;;;9,292;-21,81899;;;9,292;-21,2576;;;9,292;-11,45436;;;9,292;-10,74894;;;9,292;-27,18202;;;9,292;-27,18202;;;9,292;-17,18226;;;9,292;-17,18226;;;9,292;-7,401101;;;9,292;-7,401101;;;9,292;-20,1964
9,296;-29,40352;;;9,296;-2,923053;;;9,296;-14,33723;;;9,296;-27,07804;;;9,296;-21,83398;;;9,296;-21,23031;;;9,296;-11,72494;;;9,296;-10,64745;;;9,296;-27,12983;;;9,296;-27,12983;;;9,296;-17,24997;;;9,296;-17,24997;;;9,296;-7,245776;;;9,296;-7,245776;;;9,296;-20,00958
9,3;-29,21819;;;9,3;-3,103478;;;9,3;-14,25117;;;9,3;-27,01737;;;9,3;-21,85097;;;9,3;-21,21315;;;9,3;-11,98845;;;9,3;-10,54859;;;9,3;-27,08489;;;9,3;-27,08489;;;9,3;-17,32043;;;9,3;-17,32043;;;9,3;-7,090812;;;9,3;-7,090812;;;9,3;-19,83095
9,304001;-28,9703;;;9,304001;-3,293003;;;9,304001;-14,16957;;;9,304001;-26,94712;;;9,304001;-21,86993;;;9,304001;-21,20572;;;9,304001;-12,2441;;;9,304001;-10,45252;;;9,304001;-27,04702;;;9,304001;-27,04702;;;9,304001;-17,39347;;;9,304001;-17,39347;;;9,304001;-6,936429;;;9,304001;-6,936429;;;9,304001;-19,66022
9,308;-28,67906;;;9,308;-3,491596;;;9,308;-14,09257;;;9,308;-26,86805;;;9,308;-21,89079;;;9,308;-21,20754;;;9,308;-12,49123;;;9,308;-10,35939;;;9,308;-27,01603;;;9,308;-27,01603;;;9,308;-17,46895;;;9,308;-17,46895;;;9,308;-6,782829;;;9,308;-6,782829;;;9,308;-19,49713
9,312;-28,3642;;;9,312;-3,69921;;;9,312;-14,0203;;;9,312;-26,78109;;;9,312;-21,91348;;;9,312;-21,21801;;;9,312;-12,72927;;;9,312;-10,26929;;;9,312;-26,99168;;;9,312;-26,99168;;;9,312;-17,54667;;;9,312;-17,54667;;;9,312;-6,630205;;;9,312;-6,630205;;;9,312;-19,34139
9,316;-28,04364;;;9,316;-3,915787;;;9,316;-13,95281;;;9,316;-26,68725;;;9,316;-21,93792;;;9,316;-21,23647;;;9,316;-12,95782;;;9,316;-10,18232;;;9,316;-26,97371;;;9,316;-26,97371;;;9,316;-17,62644;;;9,316;-17,62644;;;9,316;-6,478732;;;9,316;-6,478732;;;9,316;-19,19272
9,319999;-27,73229;;;9,319999;-4,141247;;;9,319999;-13,89011;;;9,319999;-26,58761;;;9,319999;-21,96403;;;9,319999;-21,26215;;;9,319999;-13,17663;;;9,319999;-10,09852;;;9,319999;-26,96182;;;9,319999;-26,96182;;;9,319999;-17,70804;;;9,319999;-17,70804;;;9,319999;-6,328573;;;9,319999;-6,328573;;;9,319999;-19,05085
9,324;-27,4418;;;9,324;-4,375494;;;9,324;-13,83215;;;9,324;-26,48333;;;9,324;-21,9917;;;9,324;-21,2942;;;9,324;-13,38565;;;9,324;-10,01792;;;9,324;-26,95564;;;9,324;-26,95564;;;9,324;-17,79124;;;9,324;-17,79124;;;9,324;-6,17988;;;9,324;-6,17988;;;9,324;-18,91548
9,328;-27,18077;;;9,328;-4,618399;;;9,328;-13,77886;;;9,328;-26,37553;;;9,328;-22,02081;;;9,328;-21,33166;;;9,328;-13,585;;;9,328;-9,940518;;;9,328;-26,9548;;;9,328;-26,9548;;;9,328;-17,8758;;;9,328;-17,8758;;;9,328;-6,032791;;;9,328;-6,032791;;;9,328;-18,78634
9,332;-26,95527;;;9,332;-4,869813;;;9,332;-13,7301;;;9,332;-26,26537;;;9,332;-22,05125;;;9,332;-21,37351;;;9,332;-13,77499;;;9,332;-9,866273;;;9,332;-26,95885;;;9,332;-26,95885;;;9,332;-17,96144;;;9,332;-17,96144;;;9,332;-5,887434;;;9,332;-5,887434;;;9,332;-18,66314
9,336001;-26,76936;;;9,336001;-5,12955;;;9,336001;-13,68569;;;9,336001;-26,15394;;;9,336001;-22,0829;;;9,336001;-21,41866;;;9,336001;-13,95611;;;9,336001;-9,795126;;;9,336001;-26,9673;;;9,336001;-26,9673;;;9,336001;-18,0479;;;9,336001;-18,0479;;;9,336001;-5,743925;;;9,336001;-5,743925;;;9,336001;-18,54561
9,34;-26,62549;;;9,34;-5,397385;;;9,34;-13,64541;;;9,34;-26,04231;;;9,34;-22,11559;;;9,34;-21,46593;;;9,34;-14,129;;;9,34;-9,726986;;;9,34;-26,97962;;;9,34;-26,97962;;;9,34;-18,13489;;;9,34;-18,13489;;;9,34;-5,602371;;;9,34;-5,602371;;;9,34;-18,43347
9,344;-26,5249;;;9,344;-5,673046;;;9,344;-13,60899;;;9,344;-25,93146;;;9,344;-22,14921;;;9,344;-21,5141;;;9,344;-14,29447;;;9,344;-9,661736;;;9,344;-26,99522;;;9,344;-26,99522;;;9,344;-18,22209;;;9,344;-18,22209;;;9,344;-5,462867;;;9,344;-5,462867;;;9,344;-18,32647
9,348;-26,46782;;;9,348;-5,956216;;;9,348;-13,57611;;;9,348;-25,82232;;;9,348;-22,18359;;;9,348;-21,56191;;;9,348;-14,45343;;;9,348;-9,599232;;;9,348;-27,01343;;;9,348;-27,01343;;;9,348;-18,30919;;;9,348;-18,30919;;;9,348;-5,325501;;;9,348;-5,325501;;;9,348;-18,22433
9,351999;-26,45362;;;9,351999;-6,246518;;;9,351999;-13,54642;;;9,351999;-25,71573;;;9,351999;-22,21857;;;9,351999;-21,60809;;;9,351999;-14,60692;;;9,351999;-9,539299;;;9,351999;-27,03357;;;9,351999;-27,03357;;;9,351999;-18,39588;;;9,351999;-18,39588;;;9,351999;-5,190351;;;9,351999;-5,190351;;;9,351999;-18,12681
9,356;-26,48082;;;9,356;-6,543513;;;9,356;-13,51951;;;9,356;-25,61246;;;9,356;-22,254;;;9,356;-21,65139;;;9,356;-14,75602;;;9,356;-9,481738;;;9,356;-27,05486;;;9,356;-27,05486;;;9,356;-18,48181;;;9,356;-18,48181;;;9,356;-5,057492;;;9,356;-5,057492;;;9,356;-18,03367
9,36;-26,54714;;;9,36;-6,846685;;;9,36;-13,49495;;;9,36;-25,51317;;;9,36;-22,2897;;;9,36;-21,69059;;;9,36;-14,90189;;;9,36;-9,426321;;;9,36;-27,0765;;;9,36;-27,0765;;;9,36;-18,56664;;;9,36;-18,56664;;;9,36;-4,926983;;;9,36;-4,926983;;;9,36;-17,94468
9,364;-26,6493;;;9,364;-7,155445;;;9,364;-13,47224;;;9,364;-25,41848;;;9,364;-22,3255;;;9,364;-21,72454;;;9,364;-15,04572;;;9,364;-9,372794;;;9,364;-27,09762;;;9,364;-27,09762;;;9,364;-18,65004;;;9,364;-18,65004;;;9,364;-4,798884;;;9,364;-4,798884;;;9,364;-17,85961
9,368001;-26,78296;;;9,368001;-7,469117;;;9,368001;-13,45088;;;9,368001;-25,32888;;;9,368001;-22,36124;;;9,368001;-21,75221;;;9,368001;-15,18868;;;9,368001;-9,320882;;;9,368001;-27,11731;;;9,368001;-27,11731;;;9,368001;-18,73168;;;9,368001;-18,73168;;;9,368001;-4,673246;;;9,368001;-4,673246;;;9,368001;-17,77825
9,372;-26,94249;;;9,372;-7,786929;;;9,372;-13,43031;;;9,372;-25,24483;;;9,372;-22,39673;;;9,372;-21,7727;;;9,372;-15,33196;;;9,372;-9,270278;;;9,372;-27,13463;;;9,372;-27,13463;;;9,372;-18,8112;;;9,372;-18,8112;;;9,372;-4,550113;;;9,372;-4,550113;;;9,372;-17,70041
9,376;-27,12078;;;9,376;-8,108018;;;9,376;-13,40995;;;9,376;-25,16668;;;9,376;-22,43182;;;9,376;-21,78529;;;9,376;-15,47672;;;9,376;-9,220658;;;9,376;-27,14862;;;9,376;-27,14862;;;9,376;-18,88829;;;9,376;-18,88829;;;9,376;-4,429523;;;9,376;-4,429523;;;9,376;-17,62591
9,38;-27,30915;;;9,38;-8,431416;;;9,38;-13,3892;;;9,38;-25,09473;;;9,38;-22,46631;;;9,38;-21,78944;;;9,38;-15,62406;;;9,38;-9,17167;;;9,38;-27,15831;;;9,38;-27,15831;;;9,38;-18,96262;;;9,38;-18,96262;;;9,38;-4,311514;;;9,38;-4,311514;;;9,38;-17,55458
9,383999;-27,49742;;;9,383999;-8,756053;;;9,383999;-13,36746;;;9,383999;-25,02919;;;9,383999;-22,50005;;;9,383999;-21,78482;;;9,383999;-15,77508;;;9,383999;-9,12295;;;9,383999;-27,16274;;;9,383999;-27,16274;;;9,383999;-19,0339;;;9,383999;-19,0339;;;9,383999;-4,196115;;;9,383999;-4,196115;;;9,383999;-17,48627
9,388;-27,67414;;;9,388;-9,080766;;;9,388;-13,34409;;;9,388;-24,97021;;;9,388;-22,53288;;;9,388;-21,77133;;;9,388;-15,93079;;;9,388;-9,074111;;;9,388;-27,16097;;;9,388;-27,16097;;;9,388;-19,10182;;;9,388;-19,10182;;;9,388;-4,083352;;;9,388;-4,083352;;;9,388;-17,42085
9,392;-27,82728;;;9,392;-9,404294;;;9,392;-13,31848;;;9,392;-24,91789;;;9,392;-22,56462;;;9,392;-21,7491;;;9,392;-16,09218;;;9,392;-9,024751;;;9,392;-27,15211;;;9,392;-27,15211;;;9,392;-19,16614;;;9,392;-19,16614;;;9,392;-3,973246;;;9,392;-3,973246;;;9,392;-17,35817
9,396;-27,94531;;;9,396;-9,725304;;;9,396;-13,29003;;;9,396;-24,87225;;;9,396;-22,59514;;;9,396;-21,71845;;;9,396;-16,26015;;;9,396;-8,974461;;;9,396;-27,13534;;;9,396;-27,13534;;;9,396;-19,2266;;;9,396;-19,2266;;;9,396;-3,865817;;;9,396;-3,865817;;;9,396;-17,29815
9,400001;-28,01851;;;9,400001;-10,0424;;;9,400001;-13,25814;;;9,400001;-24,83324;;;9,400001;-22,62428;;;9,400001;-21,67992;;;9,400001;-16,43559;;;9,400001;-8,922821;;;9,400001;-27,10995;;;9,400001;-27,10995;;;9,400001;-19,283;;;9,400001;-19,283;;;9,400001;-3,761082;;;9,400001;-3,761082;;;9,400001;-17,24068
9,404;-28,04043;;;9,404;-10,35415;;;9,404;-13,22227;;;9,404;-24,80078;;;9,404;-22,65191;;;9,404;-21,6342;;;9,404;-16,61929;;;9,404;-8,869414;;;9,404;-27,07532;;;9,404;-27,07532;;;9,404;-19,33515;;;9,404;-19,33515;;;9,404;-3,65905;;;9,404;-3,65905;;;9,404;-17,1857
9,408;-28,00884;;;9,408;-10,65913;;;9,408;-13,18191;;;9,408;-24,77471;;;9,408;-22,67791;;;9,408;-21,58216;;;9,408;-16,81204;;;9,408;-8,813819;;;9,408;-27,03097;;;9,408;-27,03097;;;9,408;-19,38291;;;9,408;-19,38291;;;9,408;-3,559735;;;9,408;-3,559735;;;9,408;-17,13313
9,412;-27,92617;;;9,412;-10,95595;;;9,412;-13,13662;;;9,412;-24,7548;;;9,412;-22,70217;;;9,412;-21,52474;;;9,412;-17,01453;;;9,412;-8,755627;;;9,412;-26,97659;;;9,412;-26,97659;;;9,412;-19,42616;;;9,412;-19,42616;;;9,412;-3,463142;;;9,412;-3,463142;;;9,412;-17,08292
9,415999;-27,799;;;9,415999;-11,24329;;;9,415999;-13,08602;;;9,415999;-24,74078;;;9,415999;-22,72459;;;9,415999;-21,463;;;9,415999;-17,22744;;;9,415999;-8,694438;;;9,415999;-26,91199;;;9,415999;-26,91199;;;9,415999;-19,46481;;;9,415999;-19,46481;;;9,415999;-3,369278;;;9,415999;-3,369278;;;9,415999;-17,03503
9,42;-27,63693;;;9,42;-11,51998;;;9,42;-13,02981;;;9,42;-24,73232;;;9,42;-22,74507;;;9,42;-21,39801;;;9,42;-17,45138;;;9,42;-8,629877;;;9,42;-26,83718;;;9,42;-26,83718;;;9,42;-19,49884;;;9,42;-19,49884;;;9,42;-3,278145;;;9,42;-3,278145;;;9,42;-16,98944
9,424;-27,4512;;;9,424;-11,78502;;;9,424;-12,96776;;;9,424;-24,72899;;;9,424;-22,76357;;;9,424;-21,33089;;;9,424;-17,68692;;;9,424;-8,561592;;;9,424;-26,75232;;;9,424;-26,75232;;;9,424;-19,52824;;;9,424;-19,52824;;;9,424;-3,189747;;;9,424;-3,189747;;;9,424;-16,94613
9,428;-27,25331;;;9,428;-12,03762;;;9,428;-12,89975;;;9,428;-24,73036;;;9,428;-22,78;;;9,428;-21,26271;;;9,428;-17,9346;;;9,428;-8,489259;;;9,428;-26,65771;;;9,428;-26,65771;;;9,428;-19,55302;;;9,428;-19,55302;;;9,428;-3,104083;;;9,428;-3,104083;;;9,428;-16,90508
9,432001;-27,05404;;;9,432001;-12,27726;;;9,432001;-12,82573;;;9,432001;-24,73589;;;9,432001;-22,79435;;;9,432001;-21,19455;;;9,432001;-18,19489;;;9,432001;-8,412595;;;9,432001;-26,55382;;;9,432001;-26,55382;;;9,432001;-19,57327;;;9,432001;-19,57327;;;9,432001;-3,02115;;;9,432001;-3,02115;;;9,432001;-16,8663
9,436;-26,86282;;;9,436;-12,5037;;;9,436;-12,74576;;;9,436;-24,74499;;;9,436;-22,80659;;;9,436;-21,12739;;;9,436;-18,46822;;;9,436;-8,331356;;;9,436;-26,44125;;;9,436;-26,44125;;;9,436;-19,58908;;;9,436;-19,58908;;;9,436;-2,940947;;;9,436;-2,940947;;;9,436;-16,82978
9,44;-26,68747;;;9,44;-12,71701;;;9,44;-12,65999;;;9,44;-24,75703;;;9,44;-22,81671;;;9,44;-21,06219;;;9,44;-18,75493;;;9,44;-8,245349;;;9,44;-26,3207;;;9,44;-26,3207;;;9,44;-19,60056;;;9,44;-19,60056;;;9,44;-2,863469;;;9,44;-2,863469;;;9,44;-16,79554
9,444;-26,53416;;;9,444;-12,91755;;;9,444;-12,56864;;;9,444;-24,77129;;;9,444;-22,82473;;;9,444;-20,9998;;;9,444;-19,05533;;;9,444;-8,154426;;;9,444;-26,19297;;;9,444;-26,19297;;;9,444;-19,60789;;;9,444;-19,60789;;;9,444;-2,788711;;;9,444;-2,788711;;;9,444;-16,76357
9,447999;-26,40759;;;9,447999;-13,10598;;;9,447999;-12,47202;;;9,447999;-24,78703;;;9,447999;-22,83066;;;9,447999;-20,94099;;;9,447999;-19,36961;;;9,447999;-8,058496;;;9,447999;-26,05892;;;9,447999;-26,05892;;;9,447999;-19,61122;;;9,447999;-19,61122;;;9,447999;-2,716667;;;9,447999;-2,716667;;;9,447999;-16,7339
9,452;-26,31106;;;9,452;-13,28322;;;9,452;-12,37053;;;9,452;-24,80344;;;9,452;-22,83455;;;9,452;-20,88644;;;9,452;-19,69788;;;9,452;-7,957522;;;9,452;-25,91946;;;9,452;-25,91946;;;9,452;-19,61077;;;9,452;-19,61077;;;9,452;-2,647331;;;9,452;-2,647331;;;9,452;-16,70653
9,456;-26,24676;;;9,456;-13,45042;;;9,456;-12,26459;;;9,456;-24,81968;;;9,456;-22,83646;;;9,456;-20,83676;;;9,456;-20,04008;;;9,456;-7,851521;;;9,456;-25,77552;;;9,456;-25,77552;;;9,456;-19,60674;;;9,456;-19,60674;;;9,456;-2,580692;;;9,456;-2,580692;;;9,456;-16,68147
9,46;-26,21582;;;9,46;-13,60892;;;9,46;-12,1547;;;9,46;-24,83488;;;9,46;-22,83645;;;9,46;-20,79244;;;9,46;-20,39601;;;9,46;-7,740568;;;9,46;-25,62805;;;9,46;-25,62805;;;9,46;-19,59935;;;9,46;-19,59935;;;9,46;-2,516744;;;9,46;-2,516744;;;9,46;-16,65872
9,464001;-26,2185;;;9,464001;-13,76018;;;9,464001;-12,0414;;;9,464001;-24,84813;;;9,464001;-22,83461;;;9,464001;-20,75389;;;9,464001;-20,76525;;;9,464001;-7,62479;;;9,464001;-25,47797;;;9,464001;-25,47797;;;9,464001;-19,58886;;;9,464001;-19,58886;;;9,464001;-2,455478;;;9,464001;-2,455478;;;9,464001;-16,63829
9,468;-26,25417;;;9,468;-13,90577;;;9,468;-11,92523;;;9,468;-24,85855;;;9,468;-22,83105;;;9,468;-20,72143;;;9,468;-21,14709;;;9,468;-7,504362;;;9,468;-25,32618;;;9,468;-25,32618;;;9,468;-19,57548;;;9,468;-19,57548;;;9,468;-2,396883;;;9,468;-2,396883;;;9,468;-16,62016
9,472;-26,32137;;;9,472;-14,0473;;;9,472;-11,80678;;;9,472;-24,86526;;;9,472;-22,82585;;;9,472;-20,6953;;;9,472;-21,54051;;;9,472;-7,379511;;;9,472;-25,17355;;;9,472;-25,17355;;;9,472;-19,55948;;;9,472;-19,55948;;;9,472;-2,340948;;;9,472;-2,340948;;;9,472;-16,60433
9,476;-26,41776;;;9,476;-14,18637;;;9,476;-11,68664;;;9,476;-24,8674;;;9,476;-22,81913;;;9,476;-20,67565;;;9,476;-21,94403;;;9,476;-7,250505;;;9,476;-25,0209;;;9,476;-25,0209;;;9,476;-19,54108;;;9,476;-19,54108;;;9,476;-2,287663;;;9,476;-2,287663;;;9,476;-16,59078
9,479999;-26,54007;;;9,479999;-14,32457;;;9,479999;-11,56537;;;9,479999;-24,86416;;;9,479999;-22,81103;;;9,479999;-20,66254;;;9,479999;-22,35566;;;9,479999;-7,117647;;;9,479999;-24,86899;;;9,479999;-24,86899;;;9,479999;-19,52053;;;9,479999;-19,52053;;;9,479999;-2,237016;;;9,479999;-2,237016;;;9,479999;-16,57947
9,484;-26,68399;;;9,484;-14,46343;;;9,484;-11,44354;;;9,484;-24,85482;;;9,484;-22,80167;;;9,484;-20,65597;;;9,484;-22,77278;;;9,484;-6,981277;;;9,484;-24,71854;;;9,484;-24,71854;;;9,484;-19,49805;;;9,484;-19,49805;;;9,484;-2,188995;;;9,484;-2,188995;;;9,484;-16,57036
9,488;-26,84414;;;9,488;-14,60439;;;9,488;-11,32171;;;9,488;-24,83874;;;9,488;-22,79119;;;9,488;-20,65585;;;9,488;-23,19201;;;9,488;-6,841756;;;9,488;-24,57019;;;9,488;-24,57019;;;9,488;-19,47387;;;9,488;-19,47387;;;9,488;-2,14359;;;9,488;-2,14359;;;9,488;-16,56341
9,492;-27,01402;;;9,492;-14,74883;;;9,492;-11,20039;;;9,492;-24,81539;;;9,492;-22,77973;;;9,492;-20,66202;;;9,492;-23,60911;;;9,492;-6,699471;;;9,492;-24,42456;;;9,492;-24,42456;;;9,492;-19,4482;;;9,492;-19,4482;;;9,492;-2,100785;;;9,492;-2,100785;;;9,492;-16,55856
9,496001;-27,18609;;;9,496001;-14,89799;;;9,496001;-11,08007;;;9,496001;-24,78436;;;9,496001;-22,76744;;;9,496001;-20,67426;;;9,496001;-24,01893;;;9,496001;-6,554821;;;9,496001;-24,28216;;;9,496001;-24,28216;;;9,496001;-19,42123;;;9,496001;-19,42123;;;9,496001;-2,060569;;;9,496001;-2,060569;;;9,496001;-16,55573
9,5;-27,352;;;9,5;-15,05305;;;9,5;-10,96122;;;9,5;-24,74539;;;9,5;-22,75444;;;9,5;-20,69226;;;9,5;-24,41535;;;9,5;-6,408214;;;9,5;-24,14347;;;9,5;-24,14347;;;9,5;-19,39315;;;9,5;-19,39315;;;9,5;-2,022928;;;9,5;-2,022928;;;9,5;-16,55484
9,504;-27,50299;;;9,504;-15,21504;;;9,504;-10,84425;;;9,504;-24,69836;;;9,504;-22,74091;;;9,504;-20,71565;;;9,504;-24,79141;;;9,504;-6,260065;;;9,504;-24,00893;;;9,504;-24,00893;;;9,504;-19,36413;;;9,504;-19,36413;;;9,504;-1,987851;;;9,504;-1,987851;;;9,504;-16,5558
9,508;-27,63054;;;9,508;-15,38492;;;9,508;-10,72954;;;9,508;-24,64328;;;9,508;-22,72697;;;9,508;-20,74401;;;9,508;-25,13954;;;9,508;-6,110787;;;9,508;-23,87889;;;9,508;-23,87889;;;9,508;-19,33431;;;9,508;-19,33431;;;9,508;-1,95532;;;9,508;-1,95532;;;9,508;-16,5585
9,511999;-27,72719;;;9,511999;-15,56353;;;9,511999;-10,61742;;;9,511999;-24,58035;;;9,511999;-22,71278;;;9,511999;-20,77685;;;9,511999;-25,45196;;;9,511999;-5,960791;;;9,511999;-23,75368;;;9,511999;-23,75368;;;9,511999;-19,30383;;;9,511999;-19,30383;;;9,511999;-1,925324;;;9,511999;-1,925324;;;9,511999;-16,56285
9,516;-27,78737;;;9,516;-15,75164;;;9,516;-10,50819;;;9,516;-24,50986;;;9,516;-22,69847;;;9,516;-20,81361;;;9,516;-25,7213;;;9,516;-5,81048;;;9,516;-23,63358;;;9,516;-23,63358;;;9,516;-19,2728;;;9,516;-19,2728;;;9,516;-1,897847;;;9,516;-1,897847;;;9,516;-16,5687
9,52;-27,80816;;;9,52;-15,9499;;;9,52;-10,4021;;;9,52;-24,43229;;;9,52;-22,68418;;;9,52;-20,85369;;;9,52;-25,94128;;;9,52;-5,660243;;;9,52;-23,5188;;;9,52;-23,5188;;;9,52;-19,24133;;;9,52;-19,24133;;;9,52;-1,872876;;;9,52;-1,872876;;;9,52;-16,57593
9,524;-27,78964;;;9,524;-16,15889;;;9,524;-10,29936;;;9,524;-24,34818;;;9,524;-22,67005;;;9,524;-20,89645;;;9,524;-26,1075;;;9,524;-5,510459;;;9,524;-23,40953;;;9,524;-23,40953;;;9,524;-19,2095;;;9,524;-19,2095;;;9,524;-1,850396;;;9,524;-1,850396;;;9,524;-16,58441
9,528001;-27,73491;;;9,528001;-16,37909;;;9,528001;-10,20013;;;9,528001;-24,2582;;;9,528001;-22,6562;;;9,528001;-20,94118;;;9,528001;-26,21791;;;9,528001;-5,361493;;;9,528001;-23,30593;;;9,528001;-23,30593;;;9,528001;-19,17737;;;9,528001;-19,17737;;;9,528001;-1,83039;;;9,528001;-1,83039;;;9,528001;-16,59398
9,532;-27,6496;;;9,532;-16,61093;;;9,532;-10,10453;;;9,532;-24,16309;;;9,532;-22,64277;;;9,532;-20,98717;;;9,532;-26,27321;;;9,532;-5,21369;;;9,532;-23,20809;;;9,532;-23,20809;;;9,532;-19,14497;;;9,532;-19,14497;;;9,532;-1,812845;;;9,532;-1,812845;;;9,532;-16,60451
9,536;-27,54112;;;9,536;-16,85473;;;9,536;-10,01263;;;9,536;-24,06364;;;9,536;-22,62985;;;9,536;-21,03366;;;9,536;-26,27665;;;9,536;-5,067378;;;9,536;-23,11609;;;9,536;-23,11609;;;9,536;-19,11235;;;9,536;-19,11235;;;9,536;-1,797744;;;9,536;-1,797744;;;9,536;-16,61583
9,54;-27,4178;;;9,54;-17,11075;;;9,54;-9,924465;;;9,54;-23,96069;;;9,54;-22,61757;;;9,54;-21,07989;;;9,54;-26,23365;;;9,54;-4,92287;;;9,54;-23,02996;;;9,54;-23,02996;;;9,54;-19,07952;;;9,54;-19,07952;;;9,54;-1,785072;;;9,54;-1,785072;;;9,54;-16,6278
9,543999;-27,28811;;;9,543999;-17,37916;;;9,543999;-9,840029;;;9,543999;-23,85509;;;9,543999;-22,60603;;;9,543999;-21,1251;;;9,543999;-26,15113;;;9,543999;-4,780457;;;9,543999;-22,94972;;;9,543999;-22,94972;;;9,543999;-19,04645;;;9,543999;-19,04645;;;9,543999;-1,774813;;;9,543999;-1,774813;;;9,543999;-16,64027
9,548;-27,16;;;9,548;-17,66004;;;9,548;-9,759263;;;9,548;-23,74771;;;9,548;-22,59532;;;9,548;-21,16854;;;9,548;-26,03676;;;9,548;-4,640411;;;9,548;-22,87533;;;9,548;-22,87533;;;9,548;-19,01313;;;9,548;-19,01313;;;9,548;-1,76695;;;9,548;-1,76695;;;9,548;-16,65308
